湖南频道,#genre#
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8$江西移动
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8$江西移动
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls$江西移动
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8$江西移动
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8$江西移动
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls$江西移动
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8$江西移动
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls$江西移动
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8$江西移动
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls$江西移动
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8$江西移动
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225734/index.m3u8$江西移动
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls$江西移动
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8$江西移动
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8$江西移动
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls$江西移动
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8$江西移动
青海卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225727/index.m3u8$江西移动
甘肃卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225724/index.m3u8$江西移动
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225722/index.m3u8$江西移动
东南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227156/index.m3u8$福建移动
海峡卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8$福建移动
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/index.m3u8$福建移动
北京卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227246/index.m3u8$福建移动
湖南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227232/index.m3u8$福建移动
江苏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227160/index.m3u8$福建移动
浙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227193/index.m3u8$福建移动
山东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227236/index.m3u8$福建移动
安徽卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227178/index.m3u8$福建移动
东方卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8$福建移动
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8$福建移动
江西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227209/index.m3u8$福建移动
天津卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227205/index.m3u8$福建移动
贵州卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8$福建移动
广东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227164/index.m3u8$福建移动
重庆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227240/index.m3u8$福建移动
湖北卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227111/index.m3u8$福建移动
辽宁卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227141/index.m3u8$福建移动
黑龙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227197/index.m3u8$福建移动
四川卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227182/index.m3u8$福建移动
河北卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227063/index.m3u8$福建移动
海南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227216/index.m3u8$福建移动
吉林卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227099/index.m3u8$福建移动
云南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227181/index.m3u8$福建移动
河南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227095/index.m3u8$福建移动
广西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227250/index.m3u8$福建移动
甘肃卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8$福建移动
康巴卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8$福移动标
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8$陕西移动
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8$陕西移动
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8$陕西移动
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8$陕西移动
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8$陕西移动
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8$陕西移动
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8$陕西移动
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8$陕西移动
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8$陕西移动
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8$陕西移动
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8$陕西移动
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8$陕西移动
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8$陕西移动
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8$陕西移动
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8$陕西移动
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226261/index.m3u8$陕西移动
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8$陕西移动
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8$陕西移动
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8$陕西移动
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8$陕西移动
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8$陕西移动
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8$陕西移动
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8$陕西移动
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8$陕西移动
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8$陕西移动
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8$陕西移动
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8$陕西移标
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8$陕西移标
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8$陕西移标
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8$陕西移标
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8$陕西移标
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8$陕西移标
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8$陕西移标
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8$陕西移标
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8$陕西移标
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8$陕西移标
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8$陕西移标
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8$陕西移标
西藏卫视,http://39.134.18.68/PLTV/88888888/224/3221232149/index.m3u8$陕西移动2
安徽卫视,http://39.134.136.205:6610/200000001898/460000089800010041/1.m3u8?IAS$海口移动
北京卫视,http://39.134.136.205:6610/200000001898/460000089800010043/1.m3u8?IAS$海口移动
北京卫视,http://39.134.136.205:6610/200000001898/460000089800010143/1.m3u8?IAS$海口移动
东方卫视,http://39.134.136.205:6610/200000001898/460000089800010054/1.m3u8?IAS$海口移动
东南卫视,http://39.134.136.205:6610/200000001898/460000089800010096/1.m3u8?IAS$海口移动
广东卫视,http://39.134.136.205:6610/200000001898/460000089800010055/1.m3u8?IAS$海口移动
广东珠江,http://39.134.136.205:6610/200000001898/460000089800010091/1.m3u8?IAS$海口移动
贵州卫视,http://39.134.136.205:6610/200000001898/460000089800010100/1.m3u8?IAS$海口移动
河北卫视,http://39.134.136.205:6610/200000001898/460000089800010101/1.m3u8?IAS$海口移动
黑龙江卫视,http://39.134.136.205:6610/200000001898/460000089800010056/1.m3u8?IAS$海口移动
湖北卫视,http://39.134.136.205:6610/200000001898/460000089800010057/1.m3u8?IAS$海口移动
湖南卫视,http://39.134.136.205:6610/200000001898/460000089800010058/1.m3u8?IAS$海口移动
江苏卫视,http://39.134.136.205:6610/200000001898/460000089800010059/1.m3u8?IAS$海口移动
江西卫视,http://39.134.136.205:6610/200000001898/460000089800010060/1.m3u8?IAS$海口移动
辽宁卫视,http://39.134.136.205:6610/200000001898/460000089800010061/1.m3u8?IAS$海口移动
宁夏卫视,http://39.134.136.205:6610/200000001898/460000089800010110/1.m3u8?IAS$海口移标
山东卫视,http://39.134.136.205:6610/200000001898/460000089800010066/1.m3u8?IAS$海口移动
深圳卫视,http://39.134.136.205:6610/200000001898/460000089800010068/1.m3u8?IAS$海口移动
天津卫视,http://39.134.136.205:6610/200000001898/460000089800010069/1.m3u8?IAS$海口移动
新疆卫视,http://39.134.136.205:6610/200000001898/460000089800010116/1.m3u8?IAS$海口移标
浙江卫视,http://39.134.136.205:6610/200000001898/460000089800010070/1.m3u8?IAS$海口移动
重庆卫视,http://39.134.136.205:6610/200000001898/460000089800010053/1.m3u8?IAS$海口移动
安徽卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225844/index.m3u8?servicetype=1$三明移动
安徽卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227178/index.m3u8?servicetype=1$三明移动
北京卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1$三明移动
北京卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1$三明移动
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227059/index.m3u8?servicetype=1$三明移动
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226895/index.m3u8?servicetype=1$三明移动
东南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227156/index.m3u8?servicetype=1$三明移动
甘肃卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227262/index.m3u8?servicetype=1$三明移动
广东卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1$三明移动
广东卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1$三明移动
广西卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227250/index.m3u8?servicetype=1$三明移动
贵州卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227201/index.m3u8?servicetype=1$三明移动
海南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227216/index.m3u8?servicetype=1$三明移动
海峡卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1$三明移动
河北卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1$三明移动
河南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225842/index.m3u8?servicetype=1$三明移动
河南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227095/index.m3u8?servicetype=1$三明移动
黑龙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225862/index.m3u8?servicetype=1$三明移动
黑龙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227197/index.m3u8?servicetype=1$三明移动
湖北卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225840/index.m3u8?servicetype=1$三明移动
湖北卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227111/index.m3u8?servicetype=1$三明移动
湖南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225827/index.m3u8?servicetype=1$三明移动
湖南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1$三明移动
吉林卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227099/index.m3u8?servicetype=1$三明移动
江苏卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225847/index.m3u8?servicetype=1$三明移动
江苏卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227160/index.m3u8?servicetype=1$三明移动
江西卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225834/index.m3u8?servicetype=1$三明移动
江西卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227209/index.m3u8?servicetype=1$三明移动
辽宁卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225832/index.m3u8?servicetype=1$三明移动
辽宁卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227141/index.m3u8?servicetype=1$三明移动
青海卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225841/index.m3u8?servicetype=1$三明移动
厦门卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1$三明移动
山东卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225843/index.m3u8?servicetype=1$三明移动
山东卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227236/index.m3u8?servicetype=1$三明移动
陕西卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225850/index.m3u8?servicetype=1$三明移动
深圳卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225848/index.m3u8?servicetype=1$三明移动
康巴卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1$三明移动
四川卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225835/index.m3u8?servicetype=1$三明移动
四川卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227182/index.m3u8?servicetype=1$三明移动
天津卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225830/index.m3u8?servicetype=1$三明移动
天津卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227205/index.m3u8?servicetype=1$三明移动
云南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1$三明移动
浙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1$三明移动
重庆卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225831/index.m3u8?servicetype=1$三明移动
重庆卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227240/index.m3u8?servicetype=1$三明移动
安多卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226195/index.m3u8$南昌移动
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8$南昌移动
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8$南昌移动
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8$南昌移动
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8$南昌移动
兵团卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226200/index.m3u8$南昌移动
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8$南昌移动
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8$南昌移动
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8$南昌移动
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8$南昌移动
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8$南昌移动
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8$南昌移动
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8$南昌移动
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8$南昌移动
河南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226196/index.m3u8$南昌移动
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8$南昌移动
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8$南昌移动
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8$南昌移动
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8$南昌移动
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8$南昌移动
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8$南昌移动
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8$南昌移动
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8$南昌移动
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8$南昌移动
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8$南昌移动
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8$南昌移动
康巴卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226207/index.m3u8$南昌移动
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8$南昌移动
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8$南昌移动
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8$南昌移动
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8$南昌移动
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8$南昌移动
农林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226204/index.m3u8$南昌移动
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8$南昌移动
厦门卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226199/index.m3u8$南昌移动
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8$南昌移动
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8$南昌移动
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8$南昌移动
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8$南昌移动
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8$南昌移动
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8$南昌移动
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8$南昌移动
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8$南昌移动
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8$南昌移动
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8$南昌移动
延边卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221226201/index.m3u8$南昌移动
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8$南昌移动
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8$南昌移动
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8$南昌移动
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8$南昌移动
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8$南昌移动
安徽卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
北京卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
兵团卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001304/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
大湾区卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
东方卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
广东卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
黑龙江卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001338/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
湖北卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001347/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
湖南卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001339/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
江苏卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
辽宁卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001340/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
农林卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
山东卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
深圳卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001342/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
天津卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
西藏卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
延边卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001307/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
浙江卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001345/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
重庆卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001297/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移动
青海卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001033/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
内蒙古卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001035/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
山西卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
云南卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
新疆卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001047/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
宁夏卫视,http://39.134.19.228:6410/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$延安移标
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8$宜春移动
深圳卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8$宜春移动
北京卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8$宜春移动
浙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8$宜春移动
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8$宜春移动
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8$宜春移动
安徽卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8$宜春移动
湖北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8$宜春移动
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8$宜春移动
辽宁卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8$宜春移动
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8$宜春移动
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8$宜春移动
天津卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8$宜春移动
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8$宜春移动
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8$宜春移动
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8$宜春移动
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8$宜春移动
内蒙古卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8$宜春移标
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8$宜春移动
海南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225722/index.m3u8$宜春移动
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8$宜春移动
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8$宜春移标
青海卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225727/index.m3u8$宜春移动
宁夏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225726/index.m3u8$宜春移动
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8$宜春移动
陕西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225729/index.m3u8$宜春移标
河北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225732/index.m3u8$宜春移动
山西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8$宜春移标
北京卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000021288&livemode=1&stbId=2&channel-id=ystenlive$拉萨移动
